item_id,transaction_id,product_id,quantity,unit_price,discount_rate,net_amount
ITEM0000422,TXN000280,PRD0049,1,88.64,0,88.64
ITEM0000423,TXN000281,PRD0030,1,216.23,0.08,198.93
ITEM0000424,TXN000282,PRD0030,2,216.23,0,432.46
ITEM0000425,TXN000282,PRD0041,1,379.86,0,379.86
ITEM0000426,TXN000283,PRD0052,1,80.35,0,80.35
ITEM0000427,TXN000283,PRD0009,1,684.34,0,684.34
ITEM0000428,TXN000283,PRD0060,1,556.75,0,556.75
ITEM0000429,TXN000284,PRD0021,2,944.7,0.15,1605.99
ITEM0000430,TXN000285,PRD0032,1,360.62,0,360.62
ITEM0000431,TXN000286,PRD0036,1,359.94,0,359.94
ITEM0000432,TXN000287,PRD0036,2,359.94,0,719.88
ITEM0000433,TXN000287,PRD0023,1,1103.32,0,1103.32
ITEM0000434,TXN000288,PRD0016,1,1011.7,0,1011.7
ITEM0000435,TXN000289,PRD0026,1,947.34,0,947.34
ITEM0000436,TXN000290,PRD0005,2,771.34,0,1542.68
ITEM0000437,TXN000291,PRD0001,2,864.11,0,1728.22
ITEM0000438,TXN000292,PRD0002,1,682.27,0,682.27
ITEM0000439,TXN000292,PRD0008,2,597.78,0,1195.56
ITEM0000440,TXN000292,PRD0012,1,696.97,0.05,662.12
ITEM0000441,TXN000293,PRD0016,1,1011.7,0.12,890.3
ITEM0000442,TXN000293,PRD0016,1,1011.7,0,1011.7
ITEM0000443,TXN000294,PRD0001,1,864.11,0,864.11
ITEM0000444,TXN000295,PRD0012,2,696.97,0.12,1226.67
ITEM0000445,TXN000296,PRD0004,1,895.9,0,895.9
ITEM0000446,TXN000297,PRD0005,1,771.34,0.1,694.21
ITEM0000447,TXN000298,PRD0002,1,682.27,0,682.27
ITEM0000448,TXN000299,PRD0014,1,601.24,0,601.24
ITEM0000449,TXN000300,PRD0009,2,684.34,0,1368.68
ITEM0000450,TXN000300,PRD0010,1,916.91,0.12,806.88
ITEM0000451,TXN000300,PRD0032,1,360.62,0,360.62
ITEM0000452,TXN000301,PRD0038,1,457.54,0.05,434.66
ITEM0000453,TXN000302,PRD0034,1,391.51,0,391.51
ITEM0000454,TXN000302,PRD0008,2,597.78,0.15,1016.23
ITEM0000455,TXN000302,PRD0001,1,864.11,0,864.11
ITEM0000456,TXN000303,PRD0001,1,864.11,0,864.11
ITEM0000457,TXN000304,PRD0018,1,965.82,0,965.82
ITEM0000458,TXN000304,PRD0003,1,547.04,0.05,519.69
ITEM0000459,TXN000305,PRD0008,2,597.78,0.08,1099.92
ITEM0000460,TXN000306,PRD0009,1,684.34,0.05,650.12
ITEM0000461,TXN000306,PRD0011,2,1081.28,0.08,1989.56
ITEM0000462,TXN000307,PRD0055,2,433.02,0.05,822.74
ITEM0000463,TXN000308,PRD0058,2,419.78,0,839.56
ITEM0000464,TXN000309,PRD0071,1,523.89,0.08,481.98
ITEM0000465,TXN000310,PRD0066,1,440.6,0.05,418.57
ITEM0000466,TXN000310,PRD0063,1,351.51,0.1,316.36
ITEM0000467,TXN000311,PRD0062,1,484.0,0,484.0
ITEM0000468,TXN000311,PRD0060,2,556.75,0.08,1024.42
ITEM0000469,TXN000311,PRD0038,1,457.54,0.08,420.94
ITEM0000470,TXN000312,PRD0061,1,516.06,0,516.06
ITEM0000471,TXN000312,PRD0069,1,377.5,0,377.5
ITEM0000472,TXN000313,PRD0063,2,351.51,0,703.02
ITEM0000473,TXN000313,PRD0069,1,377.5,0.1,339.75
ITEM0000474,TXN000314,PRD0026,1,947.34,0.1,852.61
ITEM0000475,TXN000314,PRD0023,1,1103.32,0,1103.32
ITEM0000476,TXN000315,PRD0024,1,1107.82,0,1107.82
ITEM0000477,TXN000315,PRD0001,1,864.11,0,864.11
ITEM0000478,TXN000316,PRD0019,1,1011.51,0,1011.51
ITEM0000479,TXN000317,PRD0033,1,296.94,0,296.94
ITEM0000480,TXN000317,PRD0020,1,1171.54,0,1171.54
ITEM0000481,TXN000317,PRD0028,1,250.72,0.12,220.63
ITEM0000482,TXN000318,PRD0032,1,360.62,0,360.62
ITEM0000483,TXN000319,PRD0034,1,391.51,0,391.51
ITEM0000484,TXN000319,PRD0023,1,1103.32,0.12,970.92
ITEM0000485,TXN000319,PRD0013,1,986.04,0.1,887.44
ITEM0000486,TXN000320,PRD0045,1,559.98,0,559.98
ITEM0000487,TXN000320,PRD0023,2,1103.32,0,2206.64
ITEM0000488,TXN000321,PRD0032,1,360.62,0.05,342.59
ITEM0000489,TXN000322,PRD0005,1,771.34,0.15,655.64
ITEM0000490,TXN000322,PRD0009,1,684.34,0,684.34
ITEM0000491,TXN000322,PRD0013,1,986.04,0.15,838.13
ITEM0000492,TXN000323,PRD0052,1,80.35,0,80.35
ITEM0000493,TXN000324,PRD0005,1,771.34,0,771.34
ITEM0000494,TXN000325,PRD0004,1,895.9,0.08,824.23
ITEM0000495,TXN000325,PRD0016,1,1011.7,0,1011.7
ITEM0000496,TXN000326,PRD0018,1,965.82,0,965.82
ITEM0000497,TXN000327,PRD0015,1,1088.95,0,1088.95
ITEM0000498,TXN000327,PRD0050,1,80.02,0,80.02
ITEM0000499,TXN000328,PRD0072,1,470.7,0,470.7
ITEM0000500,TXN000329,PRD0026,1,947.34,0.15,805.24
ITEM0000501,TXN000330,PRD0036,1,359.94,0,359.94
ITEM0000502,TXN000331,PRD0033,1,296.94,0.08,273.18
ITEM0000503,TXN000331,PRD0030,1,216.23,0,216.23
ITEM0000504,TXN000332,PRD0010,1,916.91,0,916.91
ITEM0000505,TXN000332,PRD0019,2,1011.51,0.05,1921.87
ITEM0000506,TXN000333,PRD0014,2,601.24,0,1202.48
ITEM0000507,TXN000334,PRD0028,1,250.72,0,250.72
ITEM0000508,TXN000334,PRD0029,1,355.31,0,355.31
ITEM0000509,TXN000335,PRD0035,1,233.42,0,233.42
ITEM0000510,TXN000335,PRD0031,1,263.54,0,263.54
ITEM0000511,TXN000336,PRD0036,1,359.94,0.08,331.14
ITEM0000512,TXN000337,PRD0019,1,1011.51,0.12,890.13
ITEM0000513,TXN000338,PRD0035,1,233.42,0,233.42
ITEM0000514,TXN000338,PRD0030,1,216.23,0,216.23
ITEM0000515,TXN000339,PRD0036,1,359.94,0,359.94
ITEM0000516,TXN000339,PRD0028,1,250.72,0,250.72
ITEM0000517,TXN000340,PRD0030,1,216.23,0.15,183.8
ITEM0000518,TXN000340,PRD0035,1,233.42,0,233.42
ITEM0000519,TXN000341,PRD0028,1,250.72,0,250.72
ITEM0000520,TXN000341,PRD0027,1,993.9,0,993.9
ITEM0000521,TXN000342,PRD0035,1,233.42,0,233.42
ITEM0000522,TXN000342,PRD0019,1,1011.51,0.08,930.59
ITEM0000523,TXN000343,PRD0021,1,944.7,0,944.7
ITEM0000524,TXN000343,PRD0038,1,457.54,0.08,420.94
ITEM0000525,TXN000343,PRD0024,1,1107.82,0.1,997.04
ITEM0000526,TXN000344,PRD0021,1,944.7,0,944.7
ITEM0000527,TXN000344,PRD0025,1,1072.0,0.15,911.2
ITEM0000528,TXN000345,PRD0026,1,947.34,0,947.34
ITEM0000529,TXN000346,PRD0036,1,359.94,0,359.94
ITEM0000530,TXN000347,PRD0003,1,547.04,0,547.04
ITEM0000531,TXN000347,PRD0006,1,670.27,0,670.27
ITEM0000532,TXN000348,PRD0009,1,684.34,0,684.34
ITEM0000533,TXN000348,PRD0007,1,947.13,0.08,871.36
ITEM0000534,TXN000349,PRD0005,1,771.34,0.08,709.63
ITEM0000535,TXN000350,PRD0063,1,351.51,0.08,323.39
ITEM0000536,TXN000351,PRD0010,1,916.91,0,916.91
ITEM0000537,TXN000351,PRD0070,1,334.06,0,334.06
ITEM0000538,TXN000351,PRD0018,2,965.82,0.15,1641.89
ITEM0000539,TXN000352,PRD0003,1,547.04,0,547.04
ITEM0000540,TXN000352,PRD0016,1,1011.7,0.15,859.95
ITEM0000541,TXN000353,PRD0066,1,440.6,0,440.6
ITEM0000542,TXN000354,PRD0012,1,696.97,0,696.97
ITEM0000543,TXN000354,PRD0007,1,947.13,0.12,833.47
ITEM0000544,TXN000354,PRD0004,1,895.9,0.12,788.39
ITEM0000545,TXN000355,PRD0005,1,771.34,0.15,655.64
ITEM0000546,TXN000356,PRD0012,2,696.97,0,1393.94
ITEM0000547,TXN000357,PRD0014,1,601.24,0,601.24
ITEM0000548,TXN000357,PRD0010,1,916.91,0,916.91
ITEM0000549,TXN000358,PRD0019,2,1011.51,0.1,1820.72
ITEM0000550,TXN000359,PRD0009,1,684.34,0,684.34
ITEM0000551,TXN000360,PRD0008,1,597.78,0,597.78
ITEM0000552,TXN000361,PRD0026,1,947.34,0,947.34
ITEM0000553,TXN000361,PRD0020,1,1171.54,0.1,1054.39
ITEM0000554,TXN000362,PRD0025,2,1072.0,0,2144.0
ITEM0000555,TXN000363,PRD0019,1,1011.51,0.08,930.59
ITEM0000556,TXN000364,PRD0031,1,263.54,0,263.54
ITEM0000557,TXN000365,PRD0020,2,1171.54,0,2343.08
ITEM0000558,TXN000366,PRD0036,1,359.94,0,359.94
ITEM0000559,TXN000367,PRD0035,1,233.42,0.05,221.75
ITEM0000560,TXN000368,PRD0021,1,944.7,0,944.7
ITEM0000561,TXN000369,PRD0035,1,233.42,0,233.42
ITEM0000562,TXN000370,PRD0027,1,993.9,0.15,844.82
ITEM0000563,TXN000370,PRD0033,1,296.94,0,296.94
ITEM0000564,TXN000371,PRD0039,1,685.21,0,685.21
ITEM0000565,TXN000372,PRD0062,2,484.0,0,968.0
ITEM0000566,TXN000372,PRD0045,1,559.98,0,559.98
ITEM0000567,TXN000373,PRD0026,1,947.34,0,947.34
ITEM0000568,TXN000373,PRD0019,1,1011.51,0.15,859.78
ITEM0000569,TXN000374,PRD0032,1,360.62,0.15,306.53
ITEM0000570,TXN000374,PRD0035,1,233.42,0.05,221.75
ITEM0000571,TXN000375,PRD0034,1,391.51,0,391.51
ITEM0000572,TXN000375,PRD0064,2,332.01,0,664.02
ITEM0000573,TXN000376,PRD0027,2,993.9,0.05,1888.41
ITEM0000574,TXN000377,PRD0037,1,531.45,0,531.45
ITEM0000575,TXN000378,PRD0019,2,1011.51,0,2023.02
ITEM0000576,TXN000379,PRD0022,1,697.51,0,697.51
ITEM0000577,TXN000380,PRD0070,1,334.06,0,334.06
ITEM0000578,TXN000380,PRD0047,1,80.8,0,80.8
ITEM0000579,TXN000381,PRD0027,1,993.9,0.12,874.63
ITEM0000580,TXN000381,PRD0029,1,355.31,0,355.31
ITEM0000581,TXN000382,PRD0027,1,993.9,0.05,944.21
ITEM0000582,TXN000382,PRD0018,2,965.82,0,1931.64
ITEM0000583,TXN000382,PRD0032,1,360.62,0,360.62
ITEM0000584,TXN000383,PRD0032,2,360.62,0,721.24
ITEM0000585,TXN000384,PRD0032,1,360.62,0,360.62
ITEM0000586,TXN000384,PRD0066,1,440.6,0,440.6
ITEM0000587,TXN000385,PRD0047,1,80.8,0,80.8
ITEM0000588,TXN000385,PRD0029,1,355.31,0,355.31
ITEM0000589,TXN000385,PRD0032,1,360.62,0,360.62
ITEM0000590,TXN000386,PRD0014,1,601.24,0,601.24
ITEM0000591,TXN000387,PRD0036,1,359.94,0.05,341.94
ITEM0000592,TXN000388,PRD0017,1,911.77,0.12,802.36
ITEM0000593,TXN000389,PRD0009,1,684.34,0.15,581.69
ITEM0000594,TXN000390,PRD0025,1,1072.0,0,1072.0
ITEM0000595,TXN000390,PRD0063,1,351.51,0,351.51
ITEM0000596,TXN000391,PRD0041,1,379.86,0,379.86
ITEM0000597,TXN000391,PRD0026,2,947.34,0,1894.68
ITEM0000598,TXN000392,PRD0032,1,360.62,0.08,331.77
ITEM0000599,TXN000393,PRD0021,1,944.7,0.05,897.47
ITEM0000600,TXN000394,PRD0019,1,1011.51,0,1011.51
ITEM0000601,TXN000394,PRD0024,2,1107.82,0,2215.64
ITEM0000602,TXN000395,PRD0059,1,369.05,0,369.05
ITEM0000603,TXN000396,PRD0066,1,440.6,0,440.6
ITEM0000604,TXN000396,PRD0008,1,597.78,0,597.78
ITEM0000605,TXN000397,PRD0010,1,916.91,0.12,806.88
ITEM0000606,TXN000398,PRD0004,1,895.9,0,895.9
ITEM0000607,TXN000398,PRD0006,1,670.27,0,670.27
ITEM0000608,TXN000398,PRD0010,2,916.91,0.08,1687.11
ITEM0000609,TXN000399,PRD0011,1,1081.28,0,1081.28
ITEM0000610,TXN000400,PRD0004,1,895.9,0.05,851.11
ITEM0000611,TXN000401,PRD0002,1,682.27,0,682.27
ITEM0000612,TXN000402,PRD0005,1,771.34,0,771.34
ITEM0000613,TXN000402,PRD0009,1,684.34,0,684.34
ITEM0000614,TXN000403,PRD0001,1,864.11,0,864.11
ITEM0000615,TXN000403,PRD0060,1,556.75,0.12,489.94
ITEM0000616,TXN000404,PRD0017,1,911.77,0,911.77
ITEM0000617,TXN000404,PRD0010,1,916.91,0.15,779.37
ITEM0000618,TXN000404,PRD0018,2,965.82,0,1931.64
ITEM0000619,TXN000405,PRD0012,1,696.97,0,696.97
ITEM0000620,TXN000405,PRD0015,2,1088.95,0,2177.9
ITEM0000621,TXN000406,PRD0008,1,597.78,0.12,526.05
ITEM0000622,TXN000406,PRD0012,1,696.97,0.05,662.12
ITEM0000623,TXN000407,PRD0025,1,1072.0,0,1072.0
ITEM0000624,TXN000408,PRD0024,2,1107.82,0.12,1949.76
ITEM0000625,TXN000408,PRD0022,1,697.51,0,697.51
ITEM0000626,TXN000409,PRD0008,1,597.78,0,597.78
ITEM0000627,TXN000409,PRD0005,1,771.34,0.15,655.64
ITEM0000628,TXN000409,PRD0006,2,670.27,0,1340.54
ITEM0000629,TXN000410,PRD0010,1,916.91,0,916.91
ITEM0000630,TXN000410,PRD0039,1,685.21,0.12,602.98
ITEM0000631,TXN000411,PRD0030,1,216.23,0,216.23
ITEM0000632,TXN000411,PRD0008,1,597.78,0,597.78
ITEM0000633,TXN000412,PRD0056,1,516.08,0,516.08
ITEM0000634,TXN000413,PRD0067,1,298.53,0,298.53
ITEM0000635,TXN000413,PRD0004,2,895.9,0,1791.8
ITEM0000636,TXN000414,PRD0071,2,523.89,0.12,922.05
ITEM0000637,TXN000415,PRD0048,1,94.61,0.15,80.42
ITEM0000638,TXN000416,PRD0038,1,457.54,0,457.54
ITEM0000639,TXN000417,PRD0059,1,369.05,0,369.05
ITEM0000640,TXN000417,PRD0029,1,355.31,0,355.31
ITEM0000641,TXN000418,PRD0065,1,299.29,0,299.29
ITEM0000642,TXN000418,PRD0066,1,440.6,0,440.6
ITEM0000643,TXN000419,PRD0066,1,440.6,0.08,405.35
ITEM0000644,TXN000419,PRD0067,1,298.53,0,298.53
ITEM0000645,TXN000420,PRD0018,1,965.82,0.1,869.24
ITEM0000646,TXN000421,PRD0043,1,466.09,0.15,396.18
ITEM0000647,TXN000422,PRD0017,1,911.77,0.05,866.18
ITEM0000648,TXN000423,PRD0004,1,895.9,0,895.9
ITEM0000649,TXN000424,PRD0015,1,1088.95,0.08,1001.83
ITEM0000650,TXN000425,PRD0003,1,547.04,0.08,503.28
ITEM0000651,TXN000425,PRD0001,1,864.11,0.15,734.49
ITEM0000652,TXN000425,PRD0016,2,1011.7,0,2023.4
ITEM0000653,TXN000426,PRD0009,1,684.34,0,684.34
ITEM0000654,TXN000427,PRD0016,1,1011.7,0.05,961.12
ITEM0000655,TXN000428,PRD0008,1,597.78,0,597.78
ITEM0000656,TXN000428,PRD0012,1,696.97,0,696.97
ITEM0000657,TXN000429,PRD0005,1,771.34,0.12,678.78
ITEM0000658,TXN000430,PRD0018,2,965.82,0.05,1835.06
ITEM0000659,TXN000431,PRD0011,1,1081.28,0.1,973.15
ITEM0000660,TXN000431,PRD0001,1,864.11,0.05,820.9
ITEM0000661,TXN000432,PRD0046,1,75.23,0,75.23
ITEM0000662,TXN000432,PRD0001,1,864.11,0,864.11
ITEM0000663,TXN000432,PRD0005,1,771.34,0.1,694.21
ITEM0000664,TXN000433,PRD0017,1,911.77,0,911.77
ITEM0000665,TXN000434,PRD0007,1,947.13,0.1,852.42
ITEM0000666,TXN000435,PRD0001,1,864.11,0,864.11
ITEM0000667,TXN000435,PRD0013,1,986.04,0,986.04
ITEM0000668,TXN000436,PRD0033,1,296.94,0,296.94
ITEM0000669,TXN000436,PRD0008,1,597.78,0,597.78
ITEM0000670,TXN000437,PRD0008,1,597.78,0,597.78
ITEM0000671,TXN000437,PRD0001,1,864.11,0,864.11
ITEM0000672,TXN000438,PRD0046,1,75.23,0,75.23
ITEM0000673,TXN000438,PRD0017,1,911.77,0,911.77
ITEM0000674,TXN000439,PRD0067,2,298.53,0,597.06
ITEM0000675,TXN000439,PRD0014,1,601.24,0,601.24
ITEM0000676,TXN000440,PRD0015,2,1088.95,0,2177.9
ITEM0000677,TXN000441,PRD0045,1,559.98,0.15,475.98
ITEM0000678,TXN000442,PRD0018,1,965.82,0,965.82
ITEM0000679,TXN000443,PRD0027,1,993.9,0,993.9
ITEM0000680,TXN000444,PRD0019,2,1011.51,0,2023.02
ITEM0000681,TXN000445,PRD0036,1,359.94,0.05,341.94
ITEM0000682,TXN000446,PRD0036,1,359.94,0,359.94
ITEM0000683,TXN000446,PRD0035,1,233.42,0,233.42
ITEM0000684,TXN000447,PRD0036,1,359.94,0.12,316.75
ITEM0000685,TXN000447,PRD0022,1,697.51,0,697.51
ITEM0000686,TXN000448,PRD0033,1,296.94,0.12,261.31
ITEM0000687,TXN000448,PRD0028,1,250.72,0,250.72
ITEM0000688,TXN000449,PRD0022,1,697.51,0,697.51
ITEM0000689,TXN000449,PRD0032,1,360.62,0,360.62
ITEM0000690,TXN000450,PRD0026,1,947.34,0,947.34
ITEM0000691,TXN000451,PRD0033,1,296.94,0.05,282.09
ITEM0000692,TXN000451,PRD0040,1,561.8,0,561.8
ITEM0000693,TXN000452,PRD0002,1,682.27,0,682.27
ITEM0000694,TXN000453,PRD0010,1,916.91,0.12,806.88
ITEM0000695,TXN000453,PRD0013,1,986.04,0,986.04
ITEM0000696,TXN000453,PRD0013,1,986.04,0.05,936.74
ITEM0000697,TXN000454,PRD0001,1,864.11,0.08,794.98
ITEM0000698,TXN000454,PRD0012,1,696.97,0,696.97
ITEM0000699,TXN000455,PRD0018,2,965.82,0,1931.64
ITEM0000700,TXN000456,PRD0015,1,1088.95,0.1,980.06
ITEM0000701,TXN000456,PRD0019,1,1011.51,0.15,859.78
ITEM0000702,TXN000456,PRD0009,1,684.34,0.1,615.91
ITEM0000703,TXN000457,PRD0016,1,1011.7,0,1011.7
ITEM0000704,TXN000457,PRD0012,1,696.97,0,696.97
ITEM0000705,TXN000458,PRD0011,1,1081.28,0.08,994.78
ITEM0000706,TXN000458,PRD0014,1,601.24,0,601.24
ITEM0000707,TXN000459,PRD0010,1,916.91,0.1,825.22
ITEM0000708,TXN000460,PRD0002,1,682.27,0,682.27
ITEM0000709,TXN000461,PRD0009,2,684.34,0.1,1231.81
ITEM0000710,TXN000461,PRD0010,2,916.91,0,1833.82
ITEM0000711,TXN000462,PRD0018,1,965.82,0,965.82
ITEM0000712,TXN000463,PRD0001,1,864.11,0,864.11
ITEM0000713,TXN000464,PRD0008,1,597.78,0,597.78
ITEM0000714,TXN000464,PRD0010,1,916.91,0.12,806.88
ITEM0000715,TXN000465,PRD0002,1,682.27,0,682.27
ITEM0000716,TXN000466,PRD0064,2,332.01,0.08,610.9
ITEM0000717,TXN000467,PRD0034,1,391.51,0.05,371.93
ITEM0000718,TXN000467,PRD0064,1,332.01,0.15,282.21
ITEM0000719,TXN000468,PRD0059,1,369.05,0.08,339.53
ITEM0000720,TXN000469,PRD0067,1,298.53,0.12,262.71
ITEM0000721,TXN000470,PRD0056,2,516.08,0,1032.16
ITEM0000722,TXN000471,PRD0071,2,523.89,0,1047.78
ITEM0000723,TXN000472,PRD0072,2,470.7,0,941.4
ITEM0000724,TXN000472,PRD0069,1,377.5,0.08,347.3
ITEM0000725,TXN000473,PRD0064,1,332.01,0.12,292.17
ITEM0000726,TXN000473,PRD0067,1,298.53,0,298.53
ITEM0000727,TXN000474,PRD0019,1,1011.51,0.05,960.93
ITEM0000728,TXN000474,PRD0036,1,359.94,0,359.94
ITEM0000729,TXN000474,PRD0019,2,1011.51,0.12,1780.26
ITEM0000730,TXN000475,PRD0022,1,697.51,0,697.51
ITEM0000731,TXN000476,PRD0030,1,216.23,0,216.23
ITEM0000732,TXN000477,PRD0009,1,684.34,0.05,650.12
ITEM0000733,TXN000478,PRD0052,2,80.35,0.12,141.42
ITEM0000734,TXN000478,PRD0042,1,471.23,0.1,424.11
ITEM0000735,TXN000479,PRD0048,1,94.61,0,94.61
ITEM0000736,TXN000480,PRD0040,1,561.8,0,561.8
ITEM0000737,TXN000481,PRD0008,1,597.78,0,597.78
ITEM0000738,TXN000482,PRD0052,1,80.35,0,80.35
ITEM0000739,TXN000483,PRD0037,2,531.45,0,1062.9
ITEM0000740,TXN000483,PRD0019,1,1011.51,0,1011.51
ITEM0000741,TXN000483,PRD0051,1,93.12,0,93.12
ITEM0000742,TXN000484,PRD0032,1,360.62,0.1,324.56
ITEM0000743,TXN000485,PRD0024,1,1107.82,0.05,1052.43
ITEM0000744,TXN000486,PRD0006,1,670.27,0.1,603.24
ITEM0000745,TXN000487,PRD0027,1,993.9,0.15,844.82
ITEM0000746,TXN000487,PRD0030,1,216.23,0,216.23
ITEM0000747,TXN000488,PRD0033,1,296.94,0.1,267.25
ITEM0000748,TXN000488,PRD0030,2,216.23,0.08,397.86
ITEM0000749,TXN000489,PRD0027,1,993.9,0.08,914.39
ITEM0000750,TXN000489,PRD0010,1,916.91,0,916.91
ITEM0000751,TXN000490,PRD0048,1,94.61,0.08,87.04
ITEM0000752,TXN000490,PRD0053,1,62.29,0,62.29
ITEM0000753,TXN000491,PRD0014,1,601.24,0.12,529.09
ITEM0000754,TXN000492,PRD0012,1,696.97,0,696.97
ITEM0000755,TXN000493,PRD0036,1,359.94,0.1,323.95
ITEM0000756,TXN000494,PRD0002,1,682.27,0,682.27
ITEM0000757,TXN000495,PRD0005,1,771.34,0,771.34
ITEM0000758,TXN000495,PRD0059,1,369.05,0,369.05
ITEM0000759,TXN000495,PRD0010,2,916.91,0,1833.82
ITEM0000760,TXN000496,PRD0006,1,670.27,0,670.27
ITEM0000761,TXN000497,PRD0017,1,911.77,0,911.77
ITEM0000762,TXN000498,PRD0002,1,682.27,0,682.27
ITEM0000763,TXN000499,PRD0038,1,457.54,0,457.54
ITEM0000764,TXN000499,PRD0047,2,80.8,0,161.6
ITEM0000765,TXN000499,PRD0002,1,682.27,0,682.27
ITEM0000766,TXN000500,PRD0010,2,916.91,0,1833.82
ITEM0000767,TXN000500,PRD0009,2,684.34,0,1368.68
ITEM0000768,TXN000501,PRD0011,1,1081.28,0,1081.28
ITEM0000769,TXN000502,PRD0007,1,947.13,0,947.13
ITEM0000770,TXN000503,PRD0049,1,88.64,0,88.64
ITEM0000771,TXN000504,PRD0054,1,83.36,0,83.36
ITEM0000772,TXN000505,PRD0037,1,531.45,0,531.45
ITEM0000773,TXN000506,PRD0047,1,80.8,0.05,76.76
ITEM0000774,TXN000506,PRD0039,1,685.21,0.1,616.69
ITEM0000775,TXN000507,PRD0045,1,559.98,0,559.98
ITEM0000776,TXN000508,PRD0032,1,360.62,0,360.62
ITEM0000777,TXN000509,PRD0049,1,88.64,0.05,84.21
ITEM0000778,TXN000510,PRD0011,1,1081.28,0,1081.28
ITEM0000779,TXN000511,PRD0011,1,1081.28,0,1081.28
ITEM0000780,TXN000511,PRD0005,2,771.34,0,1542.68
ITEM0000781,TXN000512,PRD0013,1,986.04,0,986.04
ITEM0000782,TXN000513,PRD0011,1,1081.28,0,1081.28
ITEM0000783,TXN000514,PRD0015,1,1088.95,0,1088.95
ITEM0000784,TXN000514,PRD0009,2,684.34,0,1368.68
ITEM0000785,TXN000515,PRD0035,1,233.42,0.15,198.41
ITEM0000786,TXN000516,PRD0015,2,1088.95,0,2177.9
ITEM0000787,TXN000516,PRD0029,1,355.31,0.05,337.54
ITEM0000788,TXN000516,PRD0021,1,944.7,0.15,803.0
ITEM0000789,TXN000517,PRD0052,1,80.35,0,80.35
ITEM0000790,TXN000518,PRD0023,1,1103.32,0.15,937.82
ITEM0000791,TXN000519,PRD0035,1,233.42,0,233.42
ITEM0000792,TXN000520,PRD0022,1,697.51,0,697.51
ITEM0000793,TXN000521,PRD0026,1,947.34,0,947.34
ITEM0000794,TXN000521,PRD0064,1,332.01,0.12,292.17
ITEM0000795,TXN000521,PRD0024,2,1107.82,0.05,2104.86
ITEM0000796,TXN000522,PRD0063,1,351.51,0,351.51
ITEM0000797,TXN000523,PRD0021,1,944.7,0,944.7
ITEM0000798,TXN000523,PRD0030,1,216.23,0,216.23
ITEM0000799,TXN000523,PRD0019,1,1011.51,0.08,930.59
ITEM0000800,TXN000524,PRD0026,1,947.34,0,947.34
ITEM0000801,TXN000525,PRD0036,1,359.94,0.05,341.94
ITEM0000802,TXN000526,PRD0030,1,216.23,0,216.23
ITEM0000803,TXN000526,PRD0022,1,697.51,0,697.51
ITEM0000804,TXN000527,PRD0030,1,216.23,0.08,198.93
ITEM0000805,TXN000528,PRD0017,1,911.77,0,911.77
ITEM0000806,TXN000528,PRD0030,1,216.23,0,216.23
ITEM0000807,TXN000529,PRD0057,1,621.24,0,621.24
ITEM0000808,TXN000530,PRD0024,2,1107.82,0,2215.64
ITEM0000809,TXN000531,PRD0033,1,296.94,0,296.94
ITEM0000810,TXN000532,PRD0033,1,296.94,0,296.94
ITEM0000811,TXN000533,PRD0020,2,1171.54,0,2343.08
ITEM0000812,TXN000534,PRD0029,1,355.31,0,355.31
ITEM0000813,TXN000535,PRD0030,1,216.23,0.08,198.93
ITEM0000814,TXN000535,PRD0027,1,993.9,0,993.9
ITEM0000815,TXN000536,PRD0036,1,359.94,0,359.94
ITEM0000816,TXN000537,PRD0028,1,250.72,0.08,230.66
ITEM0000817,TXN000537,PRD0020,1,1171.54,0,1171.54
ITEM0000818,TXN000537,PRD0059,2,369.05,0.05,701.2
ITEM0000819,TXN000538,PRD0033,1,296.94,0,296.94
ITEM0000820,TXN000538,PRD0019,1,1011.51,0.12,890.13
ITEM0000821,TXN000539,PRD0029,1,355.31,0,355.31
ITEM0000822,TXN000540,PRD0027,1,993.9,0,993.9
ITEM0000823,TXN000540,PRD0025,1,1072.0,0,1072.0
ITEM0000824,TXN000540,PRD0025,1,1072.0,0,1072.0
ITEM0000825,TXN000541,PRD0019,1,1011.51,0.05,960.93
ITEM0000826,TXN000542,PRD0025,1,1072.0,0.1,964.8
ITEM0000827,TXN000542,PRD0036,1,359.94,0,359.94
ITEM0000828,TXN000543,PRD0031,1,263.54,0.08,242.46
ITEM0000829,TXN000543,PRD0023,1,1103.32,0.08,1015.05
ITEM0000830,TXN000543,PRD0028,1,250.72,0,250.72
ITEM0000831,TXN000544,PRD0019,1,1011.51,0.15,859.78
ITEM0000832,TXN000544,PRD0002,1,682.27,0,682.27
ITEM0000833,TXN000545,PRD0033,1,296.94,0,296.94
ITEM0000834,TXN000545,PRD0067,1,298.53,0,298.53
ITEM0000835,TXN000546,PRD0062,1,484.0,0,484.0
ITEM0000836,TXN000547,PRD0031,1,263.54,0,263.54
ITEM0000837,TXN000548,PRD0030,1,216.23,0.12,190.28
ITEM0000838,TXN000549,PRD0024,2,1107.82,0.12,1949.76
ITEM0000839,TXN000550,PRD0027,2,993.9,0,1987.8
ITEM0000840,TXN000551,PRD0030,1,216.23,0,216.23
ITEM0000841,TXN000552,PRD0029,2,355.31,0.1,639.56
ITEM0000842,TXN000553,PRD0004,1,895.9,0,895.9
ITEM0000843,TXN000554,PRD0025,1,1072.0,0,1072.0
